ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,BILL_AMT1,PAY_AMT1,PAY_2,BILL_AMT2,PAY_AMT2,PAY_3,BILL_AMT3,PAY_AMT3,PAY_4,BILL_AMT4,PAY_AMT4,PAY_5,BILL_AMT5,PAY_AMT5,PAY_6,BILL_AMT6,PAY_AMT6,default.payment.next.month
7130,465887,1,4,1,60,1,207316,21438,1,125773,10461,-2,227857,19063,6,227970,42602,-2,61053,44352,-2,124227,24816,0
7131,57111,1,1,3,50,5,96700,7263,1,207783,39839,4,42877,11220,6,181641,10877,-1,102019,43627,0,242223,44224,1
7132,442829,1,2,2,48,0,240955,33219,8,62116,12896,5,242908,24129,1,23913,20995,6,159612,23842,0,10713,22579,0
7133,226750,2,3,2,49,-2,94254,23086,4,202929,38049,4,-584,8609,2,228504,43501,-2,42387,2752,-1,148377,40362,0
7134,130592,1,3,1,36,2,97615,10406,6,40366,18719,-2,267775,2396,1,217054,30499,8,193381,34912,0,144244,49129,1
7135,244000,1,4,1,21,4,18737,37481,3,-4544,78,7,244188,28715,1,165482,9430,-2,158363,1165,0,77044,36290,0
7136,265989,1,1,1,28,2,158783,7803,5,25992,44962,3,164360,35506,3,58662,19065,3,140577,47397,0,216574,27983,1
7137,332137,2,3,3,24,8,101490,6704,3,1219,44624,8,28463,49471,1,116476,13048,3,279111,30760,2,180423,36673,0
7138,138652,2,2,1,56,3,39688,35421,2,-1220,7946,4,74419,2430,0,274006,13566,4,101906,43756,5,82105,8159,1
7139,412064,1,2,3,38,7,292547,26566,2,-5577,3224,0,13370,3697,-2,132423,41497,-2,241732,23042,4,3606,49971,0
7140,88672,2,4,1,39,-2,275642,13736,1,169358,3568,3,44613,997,5,134181,14255,-1,23778,338,1,297972,47303,1
7141,260351,2,1,2,56,-1,131869,39644,-2,243999,31464,0,45135,46755,7,294784,12804,1,60458,25146,0,284391,13712,0
7142,338269,2,3,3,29,8,-2488,43895,0,208769,22994,1,283689,26339,8,106300,27185,0,297236,36479,6,235673,6118,0
7143,227516,1,4,1,46,-2,162123,31643,1,147696,20213,4,21546,30500,6,198741,36183,0,115672,15693,0,290547,10022,0
7144,389653,1,1,1,22,8,57843,11273,-1,123157,14302,0,120768,21539,8,21256,35101,-1,41639,13369,1,820,36081,1
7145,71602,2,1,2,23,0,74189,33384,2,1247,14740,0,23187,22657,-2,269575,35146,-2,34027,41777,3,163925,45972,1
7146,213117,2,3,2,48,0,60529,9156,1,147465,30526,6,118118,4338,0,205627,14569,2,46461,37982,7,54768,46932,0
7147,247069,2,4,2,40,7,52126,40264,-2,60792,19158,7,42042,20282,3,124369,19630,4,137793,25606,0,34527,47761,0
7148,52222,1,4,1,39,1,194651,40706,-2,201712,4166,0,108375,7536,3,182156,30629,4,69072,40332,3,112014,2885,1
7149,321367,2,4,2,39,3,126493,42131,0,232973,8166,2,210914,14755,3,77527,45081,2,267286,23070,5,195465,30035,1
7150,251084,2,4,2,61,-1,249962,29760,6,198731,43258,6,116660,30934,3,62924,4608,7,261926,11628,8,142271,34530,1
7151,252318,1,1,3,57,-2,59564,336,0,247404,17784,6,97529,47930,3,8503,17893,0,118880,45678,0,283470,34914,0
7152,75333,2,4,3,35,-2,243315,19311,0,40748,38168,6,85445,16569,5,144923,23018,-1,186570,3811,3,265115,11258,1
7153,193804,2,4,3,61,7,12321,29845,0,93272,1354,8,69454,20398,3,14982,17625,3,280598,4489,4,188445,16304,1
7154,394794,1,3,1,26,0,245148,3260,1,146132,39354,3,52556,12723,3,55192,47069,1,188963,14503,2,285411,6504,0
7155,59420,2,2,3,62,8,17488,10146,0,187982,10133,-2,231005,43525,4,271559,8393,-2,127793,46972,6,119568,45349,1
7156,85504,2,1,1,21,1,180223,5338,-1,184064,6779,5,104132,40439,2,298787,20784,7,41245,25846,7,-6411,27909,1
7157,12462,2,3,2,33,-1,138518,4951,3,20510,26705,5,82140,12949,4,113986,30378,1,199653,21242,7,30208,25340,0
7158,281604,2,3,1,23,2,213698,43498,3,185503,8655,-1,67404,18360,0,115291,3516,6,29994,618,-2,80526,34551,1
7159,109319,1,3,1,28,2,1821,47342,5,234637,4804,8,285012,21365,0,223292,12585,3,149947,11601,-1,88080,25245,0
7160,266674,1,1,2,43,6,165411,33641,7,140917,24321,8,74227,28384,5,56081,44399,0,190798,14340,8,43783,2820,1
7161,150347,1,2,3,48,4,228330,34618,-1,187420,8678,4,3631,19125,6,179809,28421,6,71847,44275,0,129582,42210,1
7162,497429,2,1,3,53,-2,77954,42940,1,180291,21526,0,189050,2748,-1,156973,7925,1,35837,37556,0,198963,25209,0
7163,154341,1,4,3,54,4,99941,8846,6,146759,39010,-2,275885,26819,-2,270487,14294,6,299743,32396,2,256782,20021,1
7164,139593,1,2,2,54,8,149772,3079,-1,192419,22620,5,250760,40493,-1,172099,31693,3,121898,24236,4,104196,27931,1
7165,132672,2,1,1,45,0,-1758,3875,7,74879,14097,8,81445,19041,8,296924,878,3,10417,47563,-2,97616,34973,0
7166,469158,1,1,2,61,7,119955,22773,5,71590,18799,3,221728,27998,8,80354,10291,7,31459,48046,2,114733,38155,0
7167,345064,2,4,2,21,0,16864,19750,3,281142,6665,8,68675,42586,5,130273,29430,4,281264,4469,2,203168,48149,0
7168,294697,2,1,2,63,8,288506,20217,0,258374,28706,2,25124,12605,-2,116371,26053,-1,63835,6393,4,276094,8413,1
7169,427582,2,2,2,27,1,87463,33815,8,98892,9433,6,253691,11054,-1,266954,48853,3,228482,17719,4,275705,47164,0
7170,54036,1,3,1,58,-1,86305,33477,-1,40076,13154,-2,14933,27609,5,241922,22141,1,208233,49025,5,255585,1605,1
7171,158441,1,1,3,48,6,262172,46891,4,136763,1774,0,25457,10809,6,256824,29803,7,96061,37806,4,15639,38280,1
7172,152867,2,1,3,37,3,283576,25801,0,77100,37409,4,187505,21689,1,62197,2449,1,120859,25110,7,290905,41511,1
7173,80021,1,2,2,58,7,219342,45894,0,191075,23725,2,274692,47730,4,230009,10247,3,219044,7438,5,230129,28329,1
7174,379349,2,1,1,50,8,165526,28332,3,167876,48657,-2,62684,8865,3,19874,16921,2,72608,49773,8,2376,2223,0
7175,471370,1,3,2,21,3,74198,16413,2,40786,4632,8,104550,29156,8,189083,17099,8,275583,42829,2,265310,13867,1
7176,171215,1,4,1,48,6,153392,34746,8,13943,7014,-2,99699,7696,4,241315,29357,1,233133,31607,-2,19498,42766,1
7177,432641,1,4,2,56,-1,17681,4943,5,259345,31258,1,163488,31103,6,282133,22843,3,213249,46345,6,288497,30045,0
7178,360353,1,4,3,38,3,163332,600,-2,268758,23224,4,84875,33852,5,199349,13545,2,188817,32313,5,299229,44535,0
7179,347283,1,3,3,22,6,294871,4441,3,29644,805,4,23245,2524,7,265620,16302,-1,139895,3594,2,90534,16763,1
7180,246304,2,4,2,53,4,105434,43413,5,39819,38227,4,188580,31554,4,-77,13951,0,284116,35105,-1,129622,24024,1
7181,15368,1,2,3,27,8,217871,33364,4,18465,9339,0,212225,2820,4,72621,42581,7,43424,68,3,136102,26647,1
7182,145693,1,2,2,59,6,261544,14170,6,141254,31733,1,202399,7081,0,10431,45308,7,151032,28468,1,160192,31588,1
7183,68829,1,3,1,38,-2,-1101,15717,0,158995,42776,-1,102756,43855,8,29286,8667,-1,105972,45637,4,142178,3498,0
7184,401180,1,3,1,27,6,111238,18890,5,197490,21021,-2,195806,48260,0,90696,40906,-2,128970,44929,4,211659,20041,0
7185,463510,1,3,1,24,3,131361,13487,-2,146669,36735,8,252776,29445,0,256212,33345,4,23600,25390,5,247920,18025,0
7186,286863,2,2,1,37,3,122579,48814,0,222110,22110,-1,147136,30165,-2,35343,18637,1,17546,27192,8,281145,9342,0
7187,39227,2,3,2,39,2,-6424,17340,4,135035,32838,-1,164713,17441,4,210101,27957,7,84795,23310,1,194999,26078,1
7188,119430,2,3,3,25,-1,233193,48920,1,190138,14664,-1,150702,21837,8,31608,7374,5,262980,26214,-1,268649,2438,1
7189,410782,1,4,1,59,3,160638,46995,2,132647,41213,4,235391,1846,0,31216,19463,6,254152,45919,4,64628,24462,0
7190,22306,1,3,3,58,-2,283297,10804,5,296914,3253,3,272350,37827,4,279226,45412,4,171593,32734,2,65695,15482,0
7191,63822,2,1,2,57,-2,9262,34535,7,138226,44804,2,27105,37303,0,56630,2631,1,58461,3304,0,72424,41298,0
7192,34042,2,4,3,33,4,77827,35518,0,-8840,7962,4,270202,20812,2,291110,38289,6,238713,4814,5,254501,46767,1
7193,418302,2,2,3,32,-2,103000,28653,8,240309,49050,5,297595,46813,8,207291,4023,2,37384,43647,0,32227,20512,0
7194,158459,2,2,3,57,2,157080,16014,5,119116,23929,2,233854,20872,3,57451,23248,4,96561,44862,2,263335,25380,1
7195,430258,1,2,2,24,3,175771,5936,0,274304,17381,5,201533,19231,-1,186417,18071,3,192009,25727,3,254572,5636,1
7196,99424,2,4,2,45,1,212738,30379,1,65924,34514,1,33683,11371,5,287630,46238,0,38593,9108,1,52009,21355,1
7197,192690,1,2,2,51,2,237069,46695,6,4001,33203,6,126252,11409,5,81238,4486,0,167268,32284,4,33536,17362,1
7198,233122,2,4,3,60,-1,115036,24416,3,220697,25056,-1,182555,40381,5,30512,36605,6,201066,39213,7,54299,35511,0
7199,159395,1,4,1,35,7,272401,2100,0,280695,18891,5,75820,38064,6,275791,48988,-1,79298,38991,6,200756,20761,1
7200,28019,1,1,1,48,4,27301,36861,3,15044,25051,0,-2197,48600,7,252623,25429,6,151742,30108,-1,82105,6827,1
7201,347570,1,1,3,31,7,4620,36629,-2,74159,13776,4,245767,42776,7,192365,7415,0,117817,10890,-1,205832,38920,0
7202,50863,2,1,1,49,-2,101427,6872,-1,59404,19435,1,22211,46153,8,205950,1204,-2,275347,47866,0,46000,30288,1
7203,121023,1,1,1,25,-1,166137,47875,3,212469,28585,2,203707,19631,1,189539,21924,8,263735,49717,1,53940,25781,1
7204,151355,1,1,3,63,5,73867,31289,8,84402,32742,8,42800,15670,4,238161,46275,5,96209,27216,4,149335,27584,0
7205,421495,2,2,2,62,7,266537,20076,2,18063,7708,7,53925,25632,7,122137,22853,3,171628,1139,-1,47647,11422,0
7206,319143,2,2,1,22,-1,126761,27019,1,225548,36009,5,210857,16482,2,34711,5102,1,96699,42535,7,171747,14327,0
7207,72780,2,2,2,40,-2,114045,26810,-1,251196,31122,8,120378,23706,0,32728,18507,6,119988,26043,-2,92042,38924,1
7208,295052,2,1,1,42,2,84602,22613,6,122330,42496,6,40013,24892,7,278091,6359,2,262229,28280,1,267320,5251,0
7209,202656,2,3,3,60,-1,256436,23031,-1,79166,17034,8,65071,16564,5,251910,861,5,164494,7118,-1,108037,13195,1
7210,398422,2,2,3,47,7,165103,17192,-2,172364,22976,8,261540,31494,8,13651,22442,4,58718,1494,1,42735,7807,1
7211,385146,1,2,2,41,0,238270,34966,2,69153,25903,7,161665,11556,8,115208,21285,-1,1143,3984,7,163483,44305,0
7212,453441,1,3,2,40,3,36454,9913,-2,209049,38881,6,117914,14947,6,251789,28464,-1,163966,16390,0,278924,13243,0
7213,179024,2,1,2,52,3,80052,19651,2,53037,7951,-2,20781,11057,5,162816,14321,1,81295,44619,0,255460,7053,1
7214,110706,2,4,2,56,0,210408,1946,0,46766,25419,4,98985,31736,2,6058,40670,-2,238727,42153,6,146960,3981,1
7215,178735,1,3,3,23,7,86822,21111,8,43900,26682,5,183873,853,6,69990,18737,2,190684,37149,3,237715,37481,1
7216,132019,1,3,3,28,7,124929,19751,-1,111518,16379,-1,255805,10738,7,147430,39213,-2,291564,36955,6,117943,40520,1
7217,381852,1,2,3,50,0,237799,29347,-2,179765,46504,0,172243,9081,2,29115,7462,3,52991,45663,7,249999,22609,0
7218,202453,2,2,2,24,4,175958,1266,6,168675,49705,1,57300,26424,0,161285,3484,5,58786,18851,4,221955,12459,1
7219,189001,1,1,3,27,3,6834,29593,7,286168,18261,4,252298,38697,5,94697,14747,7,76900,13363,-2,225022,19238,1
7220,281487,1,4,3,44,-2,251228,41422,1,163782,40427,3,134460,42342,-1,51997,18455,0,106936,49650,-1,138514,6129,1
7221,348317,2,4,1,29,2,127492,17605,0,170529,16752,1,246673,629,8,203397,33013,2,214582,16217,7,18813,18690,1
7222,110260,2,3,1,54,8,-7711,43708,8,87932,1978,2,124929,12195,5,67212,28380,-2,53141,38244,3,285578,38281,1
7223,180863,2,1,1,55,4,261654,18158,4,146887,807,2,160842,43892,1,193812,27205,0,297708,17301,-2,191252,16294,1
7224,170206,1,4,2,29,3,34753,45335,1,290769,4601,1,117487,7630,2,187298,29507,6,16651,26758,7,286262,7738,1
7225,188173,2,3,2,59,1,268856,47621,1,284586,39941,1,85531,3732,4,16582,3150,3,271370,15863,4,144689,49300,1
7226,79443,1,2,3,35,-2,118280,47694,0,183802,615,8,180454,41054,7,227416,47917,0,131681,13090,4,61660,28734,1
7227,240183,1,4,3,32,8,126527,28482,4,27114,14959,5,55923,31387,7,122746,34211,-2,259593,49598,6,49054,22515,0
7228,329674,2,3,2,24,4,72032,21227,0,223584,39377,3,9960,22160,1,100782,11467,8,289298,40297,1,219207,1320,1
7229,450015,1,4,1,37,1,23041,37997,5,-7723,8996,8,56071,22699,1,117845,32458,6,212914,12895,1,77399,9284,0
7230,145899,2,1,3,29,1,293592,25713,1,274325,38195,4,142618,11349,0,206456,13015,8,249382,16785,1,223600,31266,1
7231,106143,2,3,1,51,2,210983,6973,6,24883,32840,3,33106,48564,1,184408,10448,2,212490,26195,4,242419,49833,1
7232,203725,2,1,3,50,4,192224,23363,-2,190249,5521,1,288507,15502,1,102822,1767,7,78323,1589,0,193464,28126,1
7233,154771,2,3,1,58,6,245548,38135,-2,82679,42010,4,91802,37262,1,53808,48403,1,50472,19761,5,-8617,12119,1
7234,494635,1,2,3,38,1,170457,24805,4,50198,718,3,-8506,25550,-2,-1189,8185,1,36169,3142,7,137904,4620,0
7235,386671,2,4,1,41,-2,217209,23396,-2,36582,27422,0,115088,33661,6,-4466,45515,-1,20937,25900,0,153883,17155,0
7236,258044,1,2,1,37,0,122148,42561,-1,167486,19411,-1,283982,15486,4,155369,3075,-2,161296,37409,0,88597,11956,0
7237,146385,1,1,2,55,4,256418,2676,8,42960,28441,2,253967,22696,2,224122,3767,3,225456,10350,5,283353,29539,1
7238,154670,2,4,3,37,7,206348,1450,5,195515,5053,-2,171938,42231,-1,53331,32122,7,99981,30551,-1,58024,23506,1
7239,121362,1,2,1,37,7,64835,30567,4,248362,29416,-1,-211,47387,-2,142810,20426,2,245981,38851,7,284676,27461,0
7240,256517,2,3,2,45,4,-4920,15415,6,147294,30071,2,161581,31815,4,267892,40679,7,291193,12871,-1,263232,12381,0
7241,300951,2,3,3,33,-1,69000,3292,-1,272949,11937,-2,173049,4329,-1,125695,49340,5,138742,7316,1,24077,5846,0
7242,473639,2,2,2,44,8,235269,44213,5,131651,25247,-2,29534,5056,8,234302,32662,7,107283,30947,2,265481,41556,1
7243,210462,1,4,1,35,3,104104,14334,7,143499,570,8,268231,13321,-2,168509,4115,5,93132,5828,1,148677,1727,1
7244,186298,2,1,3,41,8,6715,22569,7,96790,22866,-2,212910,30494,0,8767,19006,3,255935,26476,-2,250519,4692,1
7245,69550,2,3,1,32,8,46701,42944,1,43461,5804,3,165951,2244,1,240365,43320,8,211653,33578,-2,67587,17350,0
7246,483288,1,1,1,34,8,14379,37649,8,174590,4538,1,38886,24021,8,12423,4380,3,83341,2874,7,184157,38588,0
7247,275702,2,4,2,48,0,41220,30994,1,47378,48008,8,165163,222,4,120407,34772,7,187478,12069,-2,7799,13452,0
7248,478524,2,4,1,45,7,116909,23151,8,252753,32972,-1,222627,46325,4,262507,24909,1,81580,4928,7,194507,26569,0
7249,322257,2,3,3,48,4,81703,46252,0,20394,26607,-1,30624,23264,-1,176575,34867,1,129207,29282,8,-7983,12460,0
7250,325143,2,1,2,51,-2,294908,22803,-2,35613,41765,8,951,20354,6,246622,44891,2,167978,9039,-1,37271,43050,1
7251,196950,2,4,1,56,-1,157590,48541,7,53946,48909,0,234113,47230,-1,-9002,17434,6,235755,24440,0,82338,430,1
7252,439559,2,1,1,36,3,153879,45149,-1,140645,42264,-2,284218,28174,3,271837,36339,-1,157186,47372,-2,100360,11532,0
7253,68219,1,3,1,60,6,186049,4053,5,192077,38156,8,215431,24931,5,180715,43481,4,146932,42587,-2,87125,2716,1
7254,176258,2,3,2,49,-1,153712,39702,-1,150488,34594,8,2337,42457,5,48850,42009,-2,10930,1170,0,202696,5171,0
7255,440182,2,4,3,31,1,122337,18958,-2,109693,6710,0,115879,8737,-2,-4744,8149,1,29888,6073,2,94963,7351,0
7256,174841,2,4,2,46,8,96026,8447,8,48893,27005,-1,107243,32236,5,61291,41651,-1,196876,9182,1,52570,26112,0
7257,261004,2,1,1,47,2,-8652,45257,4,264449,38433,4,74993,47878,-2,247088,47570,6,67148,7182,4,106755,8264,0
7258,267336,1,4,2,50,-1,48423,29975,5,180235,41535,1,31774,24431,-1,73,4990,7,35725,12505,6,-3005,10413,0
7259,246495,2,3,1,57,5,294371,26597,3,139918,11210,4,5245,42093,6,93211,45189,7,296053,15863,2,291320,41377,1
7260,63218,1,4,2,23,0,273211,7618,-1,179494,672,4,86156,37508,6,209340,306,8,88021,15178,5,159544,16050,1
7261,291373,2,2,1,30,1,206559,22316,6,157591,44016,-2,105683,29865,8,175878,21634,6,189446,33710,-1,229526,25269,0
7262,347353,2,3,2,52,6,110162,38009,7,186343,41442,-1,153291,36977,6,49488,40594,7,250148,3575,5,-1719,30525,0
7263,37877,1,1,1,25,7,237635,38415,7,165097,35726,8,244211,24206,4,121246,15369,2,92498,24223,8,105447,13256,1
7264,199073,1,4,1,29,2,88343,18101,5,237844,25725,-2,32230,2419,0,298504,5380,2,248193,8330,2,2669,41249,0
7265,369281,2,4,2,46,0,42919,47259,5,294904,34361,4,253958,13674,2,1630,36616,3,232414,45717,3,244766,13644,0
7266,310228,2,3,2,55,4,129335,47321,-2,27900,9220,-2,16243,7697,2,50435,3879,-2,292906,40111,1,171435,39317,0
7267,353924,2,3,1,25,8,211393,13767,-2,209989,23779,3,258536,30442,-2,173197,20722,1,98226,48458,1,222634,28893,1
7268,496108,2,1,3,36,8,-489,41953,4,25967,1861,3,89578,39299,4,144597,20509,1,93726,7704,-2,62747,39078,0
7269,157878,2,3,1,33,-2,160356,21301,3,-8217,31197,1,147601,30210,-1,37764,1546,3,31793,29812,0,128417,13165,1
7270,229707,2,1,1,50,0,142424,45401,0,108587,18859,6,77628,18512,5,195865,42125,6,89578,10175,-1,57346,24022,0
7271,251249,1,4,3,31,1,66878,1019,5,84248,45745,1,46335,5075,2,297454,31100,8,189954,17820,7,170985,44660,0
7272,47034,2,1,1,50,5,107511,29638,0,186316,12952,5,-3567,36575,5,8807,47473,5,-3565,13389,4,170393,12646,1
7273,181389,2,1,2,41,3,227051,16035,6,201256,22010,5,64961,28303,2,78606,43552,5,244385,21701,6,-8300,29912,1
7274,327612,2,1,2,24,0,277299,29107,6,39331,14614,-1,42835,41488,6,257940,29740,4,14973,31964,3,286020,4176,1
7275,422310,1,4,3,37,8,50395,31517,-2,33238,31292,6,40785,39772,5,39758,48579,-1,166338,24361,-1,-644,4545,1
7276,198868,1,2,1,53,8,212814,27302,-1,-4810,48908,6,240332,12984,3,159987,16467,1,66602,14432,3,97150,10908,1
7277,20589,1,2,2,51,6,180920,11756,6,130777,44054,-1,273682,6598,5,183743,20221,0,66630,36896,0,291505,40757,1
7278,67221,2,1,1,26,5,135534,5654,2,207867,37299,6,41222,12360,1,92101,23863,1,117063,3370,1,13462,32937,1
7279,265927,1,3,3,53,7,72104,4474,6,299718,5577,4,217086,44541,4,211802,39619,0,233307,47223,6,185874,23954,0
7280,273801,2,2,2,59,8,3774,22323,1,146454,20160,1,-769,26880,-1,224818,30402,3,4191,44843,7,190608,7544,0
7281,370444,2,4,3,63,-2,130215,24719,1,139050,36506,3,113172,18347,8,200098,35864,-1,-2876,22941,2,284836,23584,0
7282,127229,2,1,1,62,2,282158,23167,4,223114,37971,5,189643,45169,-1,11435,2413,0,274602,28014,3,298179,42099,1
7283,311675,2,2,1,47,8,197512,29401,6,271936,10287,5,268197,19751,4,173155,17110,6,46590,20447,0,43146,6602,0
7284,62227,2,4,1,45,-2,287659,20500,5,227228,20032,-2,220949,47146,7,97517,47178,6,75437,16420,7,32813,43657,0
7285,275308,2,1,3,62,7,261807,38233,6,278804,18028,-1,257110,229,2,595,48891,0,155811,38304,7,170822,22861,1
7286,103078,2,2,2,39,6,42185,9541,-2,275071,35761,6,266869,34917,8,152895,13099,8,169251,44951,6,239895,15193,0
7287,487189,1,1,3,22,-1,72826,21691,1,13671,14061,8,254369,44137,5,111917,36348,2,122403,41000,6,16846,47467,0
7288,313391,1,2,2,21,8,173467,21013,8,213128,49900,3,92613,38643,-1,92680,13991,6,138738,41075,5,182931,17656,1
7289,245113,1,2,1,34,1,169156,17939,-1,223776,41771,-2,15727,9273,5,64639,934,3,254513,47814,5,285990,16881,0
7290,422817,2,3,1,64,-2,241183,40407,4,215972,17121,0,7613,24991,0,158246,9189,7,155409,8457,8,279003,7139,0
7291,497182,1,2,3,35,1,189661,47968,0,55487,4312,8,146692,14221,-2,298456,14415,-2,288761,15562,0,230868,29941,0
7292,60599,2,3,2,42,6,126606,49979,6,174624,31804,2,21844,3692,8,277705,47135,-1,129105,300,5,214825,5717,1
7293,474761,1,4,1,37,7,229636,21714,8,236347,36060,3,176179,7484,-1,123312,16220,8,294769,14117,8,236623,46511,0
7294,256367,1,2,1,61,2,143051,8870,2,7989,19104,6,195779,14636,-1,191692,19147,2,225364,20083,5,68024,37925,0
7295,407768,2,1,3,52,2,9966,4107,-1,282285,10872,3,273115,18129,8,-1359,3740,6,216332,2845,7,299280,28586,1
7296,412633,1,3,3,53,-1,135980,30396,2,197344,28315,6,267050,13881,5,8717,41766,6,223635,1957,-1,272422,10980,0
7297,199651,2,2,2,21,7,127499,25883,4,52808,38026,0,22790,3447,0,84515,4197,-1,-7898,31911,0,160047,5047,1
7298,78207,1,3,1,61,8,105761,34270,2,91602,10285,1,131781,38190,8,256465,25866,2,200915,49762,-2,101616,1911,1
7299,344199,1,1,2,39,3,56178,16298,1,-6033,43158,-1,26011,20626,2,10503,38773,4,176213,43066,1,214056,17793,0
7300,374410,1,1,2,58,-2,204252,38116,4,172142,27000,8,286040,43739,-2,52820,44958,-1,81579,27218,5,141604,32885,0
7301,350414,2,1,2,55,7,145031,32541,3,11130,6525,-2,208614,5590,5,75323,48421,2,2563,4522,3,128883,11853,0
7302,121426,2,4,3,24,-2,-6394,4917,7,298928,7431,3,284860,23536,2,3121,5155,0,246111,12507,8,49844,33070,0
7303,144794,1,4,2,31,1,233244,36421,8,151137,19695,8,75070,1919,4,101467,38373,8,74405,45778,8,231197,18638,1
7304,342586,1,1,2,23,4,38833,15481,1,60440,27670,2,257613,29760,3,1961,14048,0,30687,29724,2,197595,47690,0
7305,367776,2,4,2,22,2,71428,22316,4,442,18320,6,122746,48762,8,293119,49227,-1,35181,3138,0,72175,30830,1
7306,181103,1,4,3,56,0,222775,10424,-2,277751,21598,0,70855,45579,0,208947,6839,8,161282,3836,0,120823,14929,0
7307,220307,1,4,3,43,6,289055,19767,1,145995,25710,-2,141883,20952,-2,131666,8865,1,230283,4815,1,291216,39299,1
7308,31438,2,4,1,31,6,162816,26450,-2,290223,43559,0,179717,25211,1,175030,10315,5,32341,7899,-1,283205,22122,1
7309,68819,1,4,3,55,0,273248,21751,5,259046,10699,7,195236,32785,-2,59869,39375,6,159287,7691,1,261146,25702,1
7310,53856,1,4,3,49,6,45379,28860,1,163304,37272,3,57623,20599,0,219892,8661,8,287186,42151,4,218820,22810,1
7311,436792,2,1,2,27,0,186711,45097,8,-419,31059,5,283983,25228,-2,38339,6765,1,252275,39314,-1,152991,32022,0
7312,314082,2,4,1,39,3,1205,48292,-2,39167,17959,-1,18140,314,-2,179459,29137,4,61415,17012,-2,64205,22595,0
7313,452244,2,4,3,26,-1,106153,2710,5,233633,7918,3,149001,43625,1,171252,10453,5,82662,38359,6,197241,48939,0
7314,69807,2,3,1,45,-1,-2889,7003,3,269601,41764,-1,261329,15072,7,112233,5252,-1,189263,25108,3,130134,49317,0
7315,322021,1,3,2,36,3,33105,37913,-1,142630,2234,2,110042,5580,5,294750,5203,4,-6689,43981,0,1569,20721,0
7316,53461,2,4,3,43,2,173093,36931,-1,188641,38756,3,206321,41031,2,297696,34617,0,251620,46479,4,50357,10686,1
7317,103474,2,2,2,31,2,165056,26579,5,-6657,14409,5,30210,43223,-2,76872,36826,3,31376,12261,5,267443,23350,1
7318,443685,1,2,2,53,4,93488,22759,-2,38391,31604,2,21684,13938,4,52779,3730,3,133905,9609,7,112580,8797,0
7319,355280,2,4,1,28,-2,277044,4518,3,86867,41823,-1,119736,8154,8,-2375,24547,5,74313,31460,-1,209311,33761,0
7320,292579,2,1,3,56,3,200744,34022,2,3756,23747,7,226779,43567,-2,227021,46778,8,125038,7762,0,20810,28764,0
7321,225189,1,1,1,45,6,121187,40355,8,269304,28671,1,181425,48922,7,135827,4070,-1,113287,36471,1,157063,19079,1
7322,417407,2,3,2,55,2,269712,38805,8,131086,29064,7,143559,24107,-1,244484,30057,-2,243481,22554,8,176632,21426,0
7323,356870,2,1,3,33,7,77734,38726,-2,195366,28428,4,38744,32983,1,31282,48320,5,225815,42936,4,113351,27212,1
7324,264730,1,1,2,26,7,143065,10519,5,284765,27782,6,196234,2391,8,23157,8591,2,99114,46569,6,118750,39812,1
7325,256732,2,1,1,55,4,241541,39966,0,11410,44267,-1,35522,8114,-1,-7068,20960,2,121631,7183,-1,285774,39792,1
7326,430602,2,4,1,59,0,273929,27091,-2,197951,28213,6,202577,38200,2,117349,43408,-1,194524,572,1,4912,33897,0
